,filename,solvable,time_elapsed,max_depth,backtracks,pure_literals,solved_literals,n_steps,pos_lit_chosen,neg_lit_chosen
423,9by9_cnf/9by9_424.cnf,True,1.5670650999963982,82,236,0,9246,492,0,255
424,9by9_cnf/9by9_425.cnf,True,0.5612160000018775,47,135,0,5238,283,0,147
425,9by9_cnf/9by9_426.cnf,True,0.12401790000149049,31,8,0,890,40,0,31
426,9by9_cnf/9by9_427.cnf,True,0.6972002999973483,51,156,0,5444,332,0,175
427,9by9_cnf/9by9_428.cnf,True,0.06701190000603674,0,0,0,729,1,0,0
428,9by9_cnf/9by9_429.cnf,True,0.3141996999984258,43,63,0,2565,139,1,74
429,9by9_cnf/9by9_430.cnf,True,0.16356899999664165,27,21,0,1216,49,0,27
430,9by9_cnf/9by9_431.cnf,True,0.12012400000094203,32,19,0,1211,52,0,32
431,9by9_cnf/9by9_432.cnf,True,0.05488560000230791,0,0,0,729,1,0,0
432,9by9_cnf/9by9_433.cnf,True,0.8063817000002018,48,190,0,6180,392,0,201
433,9by9_cnf/9by9_434.cnf,True,0.07941109999956097,9,2,0,785,12,1,8
434,9by9_cnf/9by9_435.cnf,True,0.3799951999972109,33,57,0,2596,134,1,75
435,9by9_cnf/9by9_436.cnf,True,0.11375179999595275,12,10,0,967,23,0,12
436,9by9_cnf/9by9_437.cnf,True,0.09758249999867985,0,0,0,729,1,0,0
437,9by9_cnf/9by9_438.cnf,True,0.24682689999463037,35,24,0,1540,60,0,35
438,9by9_cnf/9by9_439.cnf,True,0.09753570000611944,0,0,0,729,1,0,0
439,9by9_cnf/9by9_440.cnf,True,0.10019430000102147,0,0,0,729,1,0,0
440,9by9_cnf/9by9_441.cnf,True,0.18229210000572493,25,24,0,1567,50,0,25
441,9by9_cnf/9by9_442.cnf,True,2.1229708999962895,81,372,0,11971,767,0,394
442,9by9_cnf/9by9_443.cnf,True,4.754217400004563,84,802,0,27966,1619,0,816
443,9by9_cnf/9by9_444.cnf,True,0.4511951999957091,53,67,0,3401,136,0,68
444,9by9_cnf/9by9_445.cnf,True,0.7152609999975539,47,123,0,4940,259,0,135
445,9by9_cnf/9by9_446.cnf,True,0.7689586999986204,55,92,0,3938,209,0,116
446,9by9_cnf/9by9_447.cnf,True,0.5480724000008195,51,110,0,4244,224,0,113
447,9by9_cnf/9by9_448.cnf,True,0.09788920000573853,6,4,0,834,11,0,6
448,9by9_cnf/9by9_449.cnf,True,0.16347330000280635,22,0,0,729,23,0,22
449,9by9_cnf/9by9_450.cnf,True,0.11476450000191107,0,0,0,729,1,0,0
450,9by9_cnf/9by9_451.cnf,True,1.5901560999991489,76,258,0,8466,536,0,277
451,9by9_cnf/9by9_452.cnf,True,6.246756300002744,79,1166,0,37327,2341,1,1173
452,9by9_cnf/9by9_453.cnf,True,0.09313750000001164,0,0,0,729,1,0,0
453,9by9_cnf/9by9_454.cnf,True,0.3727959000025294,36,63,0,2884,131,1,66
454,9by9_cnf/9by9_455.cnf,True,0.8608419999945909,56,110,0,3911,229,0,118
455,9by9_cnf/9by9_456.cnf,True,0.4146443999998155,49,51,0,2374,120,0,68
456,9by9_cnf/9by9_457.cnf,True,1.6328042999957688,59,223,0,9053,458,0,234
457,9by9_cnf/9by9_458.cnf,True,0.5566652999987127,54,77,0,3356,158,0,80
458,9by9_cnf/9by9_459.cnf,True,0.1266440999970655,9,8,0,912,18,0,9
459,9by9_cnf/9by9_460.cnf,True,0.2592080000031274,35,30,0,1580,66,0,35
460,9by9_cnf/9by9_461.cnf,True,0.34080879999964964,43,33,0,1852,77,0,43
461,9by9_cnf/9by9_462.cnf,True,0.1501743999979226,0,0,0,729,1,0,0
462,9by9_cnf/9by9_463.cnf,True,0.2897110999983852,37,29,0,1743,67,0,37
463,9by9_cnf/9by9_464.cnf,True,0.7465037000001757,63,96,0,3495,230,0,133
464,9by9_cnf/9by9_465.cnf,True,0.5696805000043241,49,70,0,2896,162,0,91
465,9by9_cnf/9by9_466.cnf,True,0.24493079999956535,31,22,0,1278,54,0,31
466,9by9_cnf/9by9_467.cnf,True,2.190740400001232,77,338,0,11665,692,0,353
467,9by9_cnf/9by9_468.cnf,True,1.0778284999978496,65,123,0,5081,271,0,147
468,9by9_cnf/9by9_469.cnf,True,0.11206269999820506,0,0,0,729,1,0,0
469,9by9_cnf/9by9_470.cnf,True,0.1806704999980866,24,20,0,1285,45,0,24
470,9by9_cnf/9by9_471.cnf,True,0.19896080000035,31,18,0,1198,50,0,31
471,9by9_cnf/9by9_472.cnf,True,0.14577519999875221,15,7,0,944,23,0,15
472,9by9_cnf/9by9_473.cnf,True,1.749431900003401,69,271,0,8222,559,0,287
473,9by9_cnf/9by9_474.cnf,True,0.8428241000001435,60,109,0,4246,230,0,120
474,9by9_cnf/9by9_475.cnf,True,0.44136879999859957,36,75,0,3018,153,0,77
475,9by9_cnf/9by9_476.cnf,True,0.19935619999887422,21,27,0,1639,55,1,26
476,9by9_cnf/9by9_477.cnf,True,0.27955060000385856,34,21,0,1333,56,0,34
477,9by9_cnf/9by9_478.cnf,True,0.6775773000044865,62,50,0,2255,126,0,75
478,9by9_cnf/9by9_479.cnf,True,0.3940495999995619,47,57,0,2482,128,0,70
479,9by9_cnf/9by9_480.cnf,True,0.1488549999994575,0,0,0,729,1,0,0
480,9by9_cnf/9by9_481.cnf,True,1.5390066999971168,64,277,0,9786,565,0,287
481,9by9_cnf/9by9_482.cnf,True,1.4708836999998312,72,231,0,7200,478,0,246
482,9by9_cnf/9by9_483.cnf,True,2.4744791999983136,83,358,0,12708,749,0,390
483,9by9_cnf/9by9_484.cnf,True,0.16303530000004685,19,10,0,1068,30,0,19
484,9by9_cnf/9by9_485.cnf,True,0.548799299998791,71,38,0,1801,110,0,71
485,9by9_cnf/9by9_486.cnf,True,4.283067800002755,84,705,0,24158,1425,0,719
486,9by9_cnf/9by9_487.cnf,True,0.1539204000000609,15,14,0,1019,30,0,15
487,9by9_cnf/9by9_488.cnf,True,0.196877599999425,27,23,0,1365,51,0,27
488,9by9_cnf/9by9_489.cnf,True,0.5113513000032981,61,35,0,1725,106,0,70
489,9by9_cnf/9by9_490.cnf,True,0.11477709999599028,0,0,0,729,1,0,0
490,9by9_cnf/9by9_491.cnf,True,0.3572841999994125,41,40,0,1994,91,0,50
491,9by9_cnf/9by9_492.cnf,True,0.4370913000020664,46,62,0,2948,129,0,66
492,9by9_cnf/9by9_493.cnf,True,0.11347019999811891,0,0,0,729,1,0,0
493,9by9_cnf/9by9_494.cnf,True,0.5122317999994266,55,57,0,2761,139,0,81
494,9by9_cnf/9by9_495.cnf,True,2.467363600000681,80,412,0,13104,864,0,451
495,9by9_cnf/9by9_496.cnf,True,0.7068080000026384,60,62,0,2798,145,0,82
496,9by9_cnf/9by9_497.cnf,True,1.359197600002517,66,263,0,9236,533,0,269
497,9by9_cnf/9by9_498.cnf,True,0.11889570000494132,0,0,0,729,1,0,0
498,9by9_cnf/9by9_499.cnf,True,2.17248130000371,81,321,0,11718,656,0,334
499,9by9_cnf/9by9_500.cnf,True,0.20545940000010887,29,14,0,986,44,0,29
500,9by9_cnf/9by9_501.cnf,True,0.11221669999940787,0,0,0,729,1,0,0
501,9by9_cnf/9by9_502.cnf,True,0.10824210000282619,0,0,0,729,1,0,0
502,9by9_cnf/9by9_503.cnf,True,16.76549800000066,83,2981,0,94235,5983,0,3001
503,9by9_cnf/9by9_504.cnf,True,0.9215140999949654,67,114,0,3975,250,0,135
504,9by9_cnf/9by9_505.cnf,True,0.6753692000056617,56,91,0,3359,200,0,108
505,9by9_cnf/9by9_506.cnf,True,1.2932041000021854,73,153,0,4656,328,0,174
506,9by9_cnf/9by9_507.cnf,True,0.2270596999951522,14,14,0,1087,31,0,16
507,9by9_cnf/9by9_508.cnf,True,0.6978847999998834,41,70,0,3357,142,0,71
508,9by9_cnf/9by9_509.cnf,True,0.10670540000137407,0,0,0,729,1,0,0
509,9by9_cnf/9by9_510.cnf,True,0.6302342999988468,54,77,0,3063,182,0,104
